method,seed,nfe,temp,gen_ppl,entropy,num_unique,num_samples
mdlm,2,16,0.9,29.104705810546875,4.410165309906006,512,512
mdlm,3,16,0.9,29.338720321655273,4.413824081420898,512,512
mdlm,1,16,0.95,35.8006706237793,4.465472221374512,512,512
mdlm,2,16,0.95,35.5615234375,4.462396621704102,512,512
mdlm,3,16,0.95,35.287818908691406,4.468081474304199,512,512
mdlm,1,16,1.0,44.721134185791016,4.509957313537598,512,512
mdlm,2,16,1.0,44.37029266357422,4.509049892425537,512,512
mdlm,3,16,1.0,44.72456741333008,4.515280723571777,512,512
mdlm,1,16,1.05,56.55933380126953,4.562324523925781,512,512
mdlm,2,16,1.05,57.47746658325195,4.561619281768799,512,512
mdlm,3,16,1.05,57.88508605957031,4.571078300476074,512,512
mdlm,1,16,1.1,79.01634216308594,4.626272201538086,512,512
mdlm,2,16,1.1,78.96571350097656,4.623047828674316,512,512
mdlm,3,16,1.1,79.4938735961914,4.625537872314453,512,512
mdlm,1,16,1.15,116.62338256835938,4.691153526306152,512,512
mdlm,2,16,1.15,122.84162902832031,4.699343204498291,512,512
mdlm,3,16,1.15,115.77044677734375,4.693973064422607,512,512
mdlm,1,16,1.2,186.8673858642578,4.762508869171143,512,512
mdlm,2,16,1.2,192.10165405273438,4.770118236541748,512,512
mdlm,3,16,1.2,195.40614318847656,4.773115158081055,512,512
mdlm,1,32,0.5,10.497292518615723,4.0434675216674805,512,512
mdlm,2,32,0.5,10.446037292480469,4.027760982513428,512,512
mdlm,3,32,0.5,10.465923309326172,4.035840034484863,512,512
mdlm,1,32,0.55,10.81554126739502,4.087244510650635,512,512
mdlm,2,32,0.55,10.75967788696289,4.0815277099609375,512,512
mdlm,3,32,0.55,10.759000778198242,4.085559844970703,512,512
mdlm,1,32,0.6,11.207474708557129,4.14118766784668,512,512
mdlm,2,32,0.6,11.26671314239502,4.128062725067139,512,512
mdlm,3,32,0.6,11.180315971374512,4.135075569152832,512,512
mdlm,1,32,0.65,11.875781059265137,4.186410903930664,512,512
mdlm,2,32,0.65,12.061253547668457,4.185866355895996,512,512
mdlm,3,32,0.65,11.933221817016602,4.178773880004883,512,512
mdlm,1,32,0.7,12.774674415588379,4.236617088317871,512,512
mdlm,2,32,0.7,12.767168998718262,4.224078178405762,512,512
mdlm,3,32,0.7,12.682878494262695,4.22793436050415,512,512
mdlm,1,32,0.75,13.952004432678223,4.266804218292236,512,512
mdlm,2,32,0.75,13.997034072875977,4.261843681335449,512,512
mdlm,3,32,0.75,13.808333396911621,4.265401840209961,512,512
mdlm,1,32,0.8,15.595547676086426,4.3130011558532715,512,512
mdlm,2,32,0.8,15.704876899719238,4.301234245300293,512,512
mdlm,3,32,0.8,15.464574813842773,4.301641464233398,512,512
mdlm,1,32,0.85,17.508460998535156,4.351204872131348,512,512
mdlm,2,32,0.85,17.50006103515625,4.343349456787109,512,512
mdlm,3,32,0.85,17.59530258178711,4.3405961990356445,512,512
mdlm,1,32,0.9,20.14453887939453,4.385594367980957,512,512
mdlm,2,32,0.9,19.898406982421875,4.3803911209106445,512,512
mdlm,3,32,0.9,20.00432586669922,4.3826422691345215,512,512
mdlm,1,32,0.95,23.290916442871094,4.418771266937256,512,512
mdlm,2,32,0.95,22.98948097229004,4.420418739318848,512,512
mdlm,3,32,0.95,23.802446365356445,4.425501823425293,512,512
mdlm,1,32,1.0,28.332693099975586,4.468964099884033,512,512
mdlm,2,32,1.0,28.790739059448242,4.468964576721191,512,512
mdlm,3,32,1.0,28.342830657958984,4.466411113739014,512,512
mdlm,1,32,1.05,36.12679672241211,4.515110492706299,512,512
mdlm,2,32,1.05,35.84696578979492,4.51382303237915,512,512
mdlm,3,32,1.05,35.58824157714844,4.516962051391602,512,512
mdlm,1,32,1.1,46.990997314453125,4.562363147735596,512,512
mdlm,2,32,1.1,47.0697135925293,4.564657688140869,512,512
mdlm,3,32,1.1,47.14315414428711,4.567686557769775,512,512
mdlm,1,32,1.15,67.45489501953125,4.625805854797363,512,512
mdlm,2,32,1.15,68.73076629638672,4.627691745758057,512,512
mdlm,3,32,1.15,68.76095581054688,4.63328742980957,512,512
mdlm,1,32,1.2,107.44417572021484,4.697718143463135,512,512
mdlm,2,32,1.2,109.80805206298828,4.700275897979736,512,512
mdlm,3,32,1.2,109.34605407714844,4.703070163726807,512,512
mdlm,1,64,0.5,9.281923294067383,4.049203872680664,512,512
mdlm,2,64,0.5,9.259176254272461,4.031467914581299,512,512
mdlm,3,64,0.5,9.259392738342285,4.039883613586426,512,512
mdlm,1,64,0.55,9.598581314086914,4.097472190856934,512,512
mdlm,2,64,0.55,9.5282564163208,4.087856769561768,512,512
mdlm,3,64,0.55,9.529038429260254,4.0870680809021,512,512
mdlm,1,64,0.6,9.962878227233887,4.150554656982422,512,512
mdlm,2,64,0.6,9.951991081237793,4.13399076461792,512,512
mdlm,3,64,0.6,10.00058364868164,4.137637615203857,512,512
mdlm,1,64,0.65,10.514131546020508,4.1860575675964355,512,512
mdlm,2,64,0.65,10.557724952697754,4.173451900482178,512,512
mdlm,3,64,0.65,10.492883682250977,4.181142330169678,512,512
mdlm,1,64,0.7,11.076082229614258,4.225948333740234,512,512
mdlm,2,64,0.7,11.07728099822998,4.222627639770508,512,512
mdlm,3,64,0.7,11.12611198425293,4.225978374481201,512,512
mdlm,1,64,0.75,12.077154159545898,4.264020919799805,512,512
mdlm,2,64,0.75,12.058981895446777,4.255011558532715,512,512
mdlm,3,64,0.75,11.852349281311035,4.259215354919434,512,512
mdlm,1,64,0.8,12.925436973571777,4.291688442230225,512,512
mdlm,2,64,0.8,13.12409782409668,4.29406213760376,512,512
mdlm,3,64,0.8,13.057860374450684,4.293179988861084,512,512
mdlm,1,64,0.85,14.520617485046387,4.324094772338867,512,512
mdlm,2,64,0.85,14.536673545837402,4.318149566650391,512,512
mdlm,3,64,0.85,14.558316230773926,4.322048187255859,512,512
mdlm,1,64,0.9,16.28236198425293,4.354322910308838,512,512
mdlm,2,64,0.9,16.341550827026367,4.352640628814697,512,512
mdlm,3,64,0.9,16.46462631225586,4.352700710296631,512,512
mdlm,1,64,0.95,18.892059326171875,4.398707866668701,512,512
mdlm,2,64,0.95,19.10568618774414,4.398088455200195,512,512
mdlm,3,64,0.95,18.839923858642578,4.395333290100098,512,512
mdlm,1,64,1.0,22.888559341430664,4.440776348114014,512,512
mdlm,2,64,1.0,22.622432708740234,4.434845924377441,512,512
mdlm,3,64,1.0,22.792476654052734,4.435273170471191,512,512
mdlm,1,64,1.05,28.408611297607422,4.491436004638672,512,512
mdlm,2,64,1.05,28.526140213012695,4.485576152801514,512,512
mdlm,3,64,1.05,28.515380859375,4.485294342041016,512,512
mdlm,1,64,1.1,37.08395004272461,4.53533411026001,512,512
mdlm,2,64,1.1,37.36776351928711,4.538506984710693,512,512
mdlm,3,64,1.1,37.059200286865234,4.534346580505371,512,512
mdlm,1,64,1.15,51.79637908935547,4.588015556335449,512,512
mdlm,2,64,1.15,52.75860595703125,4.586856365203857,512,512
mdlm,3,64,1.15,52.46394348144531,4.598686695098877,512,512
mdlm,1,64,1.2,80.94058990478516,4.659508228302002,512,512
mdlm,2,64,1.2,83.77246856689453,4.665596008300781,512,512
mdlm,3,64,1.2,82.43551635742188,4.670932769775391,512,512
mdlm,1,128,0.5,8.727121353149414,4.0653300285339355,512,512
mdlm,2,128,0.5,8.553929328918457,4.050976753234863,512,512
mdlm,3,128,0.5,8.63912296295166,4.056584358215332,512,512
mdlm,1,128,0.55,8.918136596679688,4.113407611846924,512,512
mdlm,2,128,0.55,8.817045211791992,4.104294300079346,512,512
mdlm,3,128,0.55,8.82963752746582,4.100192546844482,512,512
mdlm,1,128,0.6,9.246557235717773,4.154567718505859,512,512
mdlm,2,128,0.6,9.224845886230469,4.1488871574401855,512,512
mdlm,3,128,0.6,9.264208793640137,4.143744945526123,512,512
mdlm,1,128,0.65,9.858543395996094,4.1859211921691895,512,512
mdlm,2,128,0.65,9.75979232788086,4.182347774505615,512,512
mdlm,3,128,0.65,9.686559677124023,4.172746181488037,512,512
mdlm,1,128,0.7,10.273513793945312,4.218018531799316,512,512
mdlm,2,128,0.7,10.38521671295166,4.2189130783081055,512,512
mdlm,3,128,0.7,10.200399398803711,4.211026668548584,512,512
mdlm,1,128,0.75,11.080538749694824,4.260855197906494,512,512
mdlm,2,128,0.75,11.069706916809082,4.248925685882568,512,512
mdlm,3,128,0.75,11.100665092468262,4.251140117645264,512,512
mdlm,1,128,0.8,11.989370346069336,4.287562370300293,512,512
mdlm,2,128,0.8,12.226938247680664,4.2795329093933105,512,512
mdlm,3,128,0.8,12.047127723693848,4.276865005493164,512,512
mdlm,1,128,0.85,13.182479858398438,4.314916133880615,512,512
mdlm,2,128,0.85,13.329299926757812,4.307431697845459,512,512
mdlm,3,128,0.85,13.180931091308594,4.312029838562012,512,512
mdlm,1,128,0.9,14.917512893676758,4.35267448425293,512,512
mdlm,2,128,0.9,15.007366180419922,4.348752021789551,512,512
mdlm,3,128,0.9,15.03946304321289,4.35032844543457,512,512
mdlm,1,128,0.95,17.183740615844727,4.380470275878906,512,512
mdlm,2,128,0.95,17.339221954345703,4.387691974639893,512,512
mdlm,3,128,0.95,17.152729034423828,4.384432315826416,512,512
mdlm,1,128,1.0,20.450124740600586,4.421944618225098,512,512
mdlm,2,128,1.0,20.82953643798828,4.423364639282227,512,512
mdlm,3,128,1.0,20.55671501159668,4.420470237731934,512,512
mdlm,1,128,1.05,25.113609313964844,4.466641902923584,512,512
mdlm,2,128,1.05,25.41710090637207,4.464334011077881,512,512
mdlm,3,128,1.05,25.34328842163086,4.46523904800415,512,512
mdlm,1,128,1.1,31.811107635498047,4.50925874710083,512,512
mdlm,2,128,1.1,32.266883850097656,4.5115203857421875,512,512
mdlm,3,128,1.1,32.271202087402344,4.511800289154053,512,512
mdlm,1,128,1.15,44.22892761230469,4.557182312011719,512,512
mdlm,2,128,1.15,44.69483947753906,4.564527988433838,512,512
mdlm,3,128,1.15,44.11126708984375,4.562091827392578,512,512
mdlm,1,128,1.2,66.3941879272461,4.625302791595459,512,512
mdlm,2,128,1.2,68.58910369873047,4.633439540863037,512,512
mdlm,3,128,1.2,68.61072540283203,4.635499477386475,512,512
mdlm,1,256,0.5,8.463748931884766,4.071059226989746,512,512
mdlm,2,256,0.5,8.417169570922852,4.047391414642334,512,512
mdlm,3,256,0.5,8.437082290649414,4.053947925567627,512,512
mdlm,1,256,0.55,8.63829517364502,4.10061502456665,512,512
mdlm,2,256,0.55,8.607505798339844,4.080554962158203,512,512
mdlm,3,256,0.55,8.651741981506348,4.091446399688721,512,512
mdlm,1,256,0.6,8.94560432434082,4.144854545593262,512,512
mdlm,2,256,0.6,9.055784225463867,4.136404037475586,512,512
mdlm,3,256,0.6,9.023979187011719,4.137094974517822,512,512
mdlm,1,256,0.65,9.413383483886719,4.180873394012451,512,512
mdlm,2,256,0.65,9.496389389038086,4.177885055541992,512,512
mdlm,3,256,0.65,9.3367280960083,4.178016662597656,512,512
mdlm,1,256,0.7,9.87292194366455,4.214982509613037,512,512
mdlm,2,256,0.7,10.015358924865723,4.215607166290283,512,512
mdlm,3,256,0.7,9.961657524108887,4.212401866912842,512,512
mdlm,1,256,0.75,10.623641967773438,4.247396469116211,512,512
mdlm,2,256,0.75,10.70973014831543,4.246342182159424,512,512
mdlm,3,256,0.75,10.71839714050293,4.245663166046143,512,512
mdlm,1,256,0.8,11.557559967041016,4.27787971496582,512,512
mdlm,2,256,0.8,11.51740550994873,4.273226737976074,512,512
mdlm,3,256,0.8,11.597028732299805,4.280920028686523,512,512
mdlm,1,256,0.85,12.73337459564209,4.3067498207092285,512,512
mdlm,2,256,0.85,12.871027946472168,4.308155536651611,512,512
mdlm,3,256,0.85,12.636650085449219,4.309415340423584,512,512
mdlm,1,256,0.9,14.213351249694824,4.338191509246826,512,512
mdlm,2,256,0.9,14.48550033569336,4.341171741485596,512,512
mdlm,3,256,0.9,14.524027824401855,4.34000825881958,512,512
mdlm,1,256,0.95,16.304851531982422,4.371635913848877,512,512
mdlm,2,256,0.95,16.297590255737305,4.372544765472412,512,512
mdlm,3,256,0.95,16.33333969116211,4.373787879943848,512,512
mdlm,1,256,1.0,19.16309928894043,4.4101643562316895,512,512
mdlm,2,256,1.0,19.268796920776367,4.409730434417725,512,512
mdlm,3,256,1.0,19.52811050415039,4.416540145874023,512,512
mdlm,1,256,1.05,23.775970458984375,4.457641124725342,512,512
mdlm,2,256,1.05,24.066633224487305,4.460391044616699,512,512
mdlm,3,256,1.05,23.376623153686523,4.458418369293213,512,512
mdlm,1,256,1.1,30.695810317993164,4.504583835601807,512,512
mdlm,2,256,1.1,30.85342788696289,4.50102424621582,512,512
mdlm,3,256,1.1,31.236690521240234,4.507722854614258,512,512
mdlm,1,256,1.15,41.70894241333008,4.551403522491455,512,512
mdlm,2,256,1.15,43.42442321777344,4.570680618286133,512,512
mdlm,3,256,1.15,42.64622497558594,4.561373710632324,512,512
mdlm,1,256,1.2,62.94011688232422,4.618697166442871,512,512
mdlm,2,256,1.2,65.31109619140625,4.635558605194092,512,512
mdlm,3,256,1.2,63.90253829956055,4.624042987823486,512,512
