nfe,eta,temp,seed,gen_ppl,entropy,num_unique,num_samples
32,0.0,0.9,3,20.70920753479004,4.376816272735596,512,512
32,0.0,0.95,1,22.475414276123047,4.413701057434082,512,512
32,0.0,0.95,2,22.516754150390625,4.413287162780762,512,512
32,0.0,0.95,3,22.417165756225586,4.402439594268799,512,512
32,0.0,1.0,1,24.7001953125,4.441232681274414,512,512
32,0.0,1.0,2,24.63890838623047,4.439089775085449,512,512
32,0.0,1.0,3,24.629167556762695,4.428758144378662,512,512
32,0.0,1.05,1,27.750673294067383,4.468100070953369,512,512
32,0.0,1.05,2,27.19881248474121,4.464264869689941,512,512
32,0.0,1.05,3,27.31621742248535,4.457333087921143,512,512
32,0.0,1.1,1,30.79827880859375,4.492779731750488,512,512
32,0.0,1.1,2,30.568994522094727,4.492175579071045,512,512
32,0.0,1.1,3,30.955713272094727,4.486696720123291,512,512
32,0.0,1.15,1,34.70068359375,4.52036714553833,512,512
32,0.0,1.15,2,34.606258392333984,4.516326904296875,512,512
32,0.0,1.15,3,35.314109802246094,4.51580286026001,512,512
32,0.0,1.2,1,40.298423767089844,4.548187732696533,512,512
32,0.0,1.2,2,40.13117599487305,4.546266078948975,512,512
32,0.0,1.2,3,41.0546760559082,4.5484209060668945,512,512
32,1.0,0.5,1,13.255436897277832,4.117495059967041,512,512
32,1.0,0.6,1,14.318917274475098,4.207112789154053,512,512
32,1.0,0.7,1,15.802848815917969,4.277470111846924,512,512
32,2.0,0.5,1,13.193629264831543,4.1235575675964355,512,512
32,2.0,0.6,1,14.254203796386719,4.208710193634033,512,512
32,2.0,0.7,1,15.798731803894043,4.281792163848877,512,512
32,4.0,0.5,1,13.136770248413086,4.138386249542236,512,512
32,4.0,0.6,1,14.029451370239258,4.217668533325195,512,512
32,4.0,0.7,1,15.576847076416016,4.277895927429199,512,512
32,8.0,0.5,1,13.057035446166992,4.15679931640625,512,512
32,8.0,0.5,2,13.002274513244629,4.163637161254883,512,512
32,8.0,0.5,3,12.941640853881836,4.108107089996338,512,512
32,8.0,0.55,1,13.460443496704102,4.191012382507324,512,512
32,8.0,0.55,2,13.560051918029785,4.193262577056885,512,512
32,8.0,0.55,3,13.57176399230957,4.154038906097412,512,512
32,8.0,0.6,1,14.077378273010254,4.221502780914307,512,512
32,8.0,0.6,2,14.349527359008789,4.233053684234619,512,512
32,8.0,0.6,3,14.20042610168457,4.192442893981934,512,512
32,8.0,0.65,1,14.752121925354004,4.253640174865723,512,512
32,8.0,0.65,2,15.156700134277344,4.26657247543335,512,512
32,8.0,0.65,3,14.933732986450195,4.2308125495910645,512,512
32,8.0,0.7,1,15.462265968322754,4.278485298156738,512,512
32,8.0,0.7,2,16.002384185791016,4.295684814453125,512,512
32,8.0,0.7,3,15.719244003295898,4.264887809753418,512,512
32,8.0,0.75,1,16.456859588623047,4.31008243560791,512,512
32,8.0,0.75,2,17.104888916015625,4.323489189147949,512,512
32,8.0,0.75,3,16.794851303100586,4.295680999755859,512,512
32,8.0,0.8,1,17.74875831604004,4.346157550811768,512,512
32,8.0,0.8,2,18.327234268188477,4.351055145263672,512,512
32,8.0,0.8,3,18.09529685974121,4.327024936676025,512,512
32,8.0,0.85,1,19.320852279663086,4.370635509490967,512,512
32,8.0,0.85,2,19.731645584106445,4.373587608337402,512,512
32,8.0,0.85,3,19.460224151611328,4.354047775268555,512,512
32,8.0,0.9,1,20.87810516357422,4.392579078674316,512,512
32,8.0,0.9,2,21.341646194458008,4.397876739501953,512,512
32,8.0,0.9,3,21.24615478515625,4.381549835205078,512,512
32,8.0,0.95,1,22.625150680541992,4.41555118560791,512,512
32,8.0,0.95,2,23.57941246032715,4.426190376281738,512,512
32,8.0,0.95,3,23.794921875,4.408679962158203,512,512
32,8.0,1.0,1,25.75366973876953,4.44370174407959,512,512
32,8.0,1.0,2,26.475194931030273,4.453220844268799,512,512
32,8.0,1.0,3,26.206260681152344,4.439273357391357,512,512
32,8.0,1.05,1,29.24384880065918,4.4770708084106445,512,512
32,8.0,1.05,2,30.18897247314453,4.482038974761963,512,512
32,8.0,1.05,3,29.808895111083984,4.472401142120361,512,512
32,8.0,1.1,1,33.69316864013672,4.5116095542907715,512,512
32,8.0,1.1,2,35.05004119873047,4.5140299797058105,512,512
32,8.0,1.1,3,34.628334045410156,4.500375747680664,512,512
32,8.0,1.15,1,39.85487747192383,4.541497230529785,512,512
32,8.0,1.15,2,41.15985870361328,4.546432971954346,512,512
32,8.0,1.15,3,40.92215347290039,4.53485107421875,512,512
32,8.0,1.2,1,47.13768768310547,4.576182842254639,512,512
32,8.0,1.2,2,49.69688415527344,4.579617500305176,512,512
32,8.0,1.2,3,49.9914436340332,4.573829650878906,512,512
32,16.0,0.5,1,13.344675064086914,4.175075531005859,512,512
32,16.0,0.6,1,14.387289047241211,4.240726470947266,512,512
32,16.0,0.7,1,15.897466659545898,4.299953460693359,512,512
32,32.0,0.5,1,14.144439697265625,4.222858428955078,512,512
32,32.0,0.6,1,15.138136863708496,4.272983074188232,512,512
32,32.0,0.7,1,17.237802505493164,4.337902545928955,512,512
32,64.0,0.5,1,17.576723098754883,4.321253299713135,512,512
32,64.0,0.6,1,19.130290985107422,4.352349281311035,512,512
32,64.0,0.7,1,21.484895706176758,4.389214515686035,512,512
64,0.0,0.5,1,12.688307762145996,4.1200270652771,512,512
64,0.0,0.5,2,12.798666000366211,4.126269340515137,512,512
64,0.0,0.5,3,12.934493064880371,4.078537464141846,512,512
64,0.0,0.55,1,13.16359806060791,4.161324501037598,512,512
64,0.0,0.55,2,13.294648170471191,4.165670871734619,512,512
64,0.0,0.55,3,13.328388214111328,4.116569995880127,512,512
